"","docname","from","to","pre","keyword","post","pattern"
"1619","ikem_00037.txt",165,165,"Impulse für die","COP23-Klimaschutzkonferenz","in Bonn IKEM-Geschäftsführer","klimaschutz*"
"1620","ikem_00037.txt",182,182,"wir bei der","COP23-Klimaschutzkonferenz","in Bonn mit","klimaschutz*"
"1621","ikem_00037.txt",199,199,". Dazu gehören","Klimaschutzfinanzierung",", Divestment und","klimaschutz*"
"1622","ikem_00037.txt",210,210,"Ebene . Denn","Klimaschutz","ist längst zu","klimaschutz*"
"1623","ikem_00037.txt",225,225,"unabhängig von großen","Klimaschutzabkommen","und tagespolitischen Entscheidungen","klimaschutz*"
"1624","ikem_00037.txt",284,284,"der drei Bereiche","Klimaschutz",", Energie und","klimaschutz*"
"1625","fff_de_00170.txt",27,27,"über die besten","Klimaschutzmaßnahmen","steht jedoch ein","klimaschutz*"
"1626","fff_de_00170.txt",117,117,"! - Aber","Klimaschutz","funktioniert nicht für","klimaschutz*"
"1627","fff_de_00170.txt",168,168,"Technologien für echten","Klimaschutz","! - Wir","klimaschutz*"
"1628","fff_de_00170.txt",234,234,") Im Pariser","Klimaschutzabkommen","haben nahezu alle","klimaschutz*"
"1629","fff_de_00170.txt",351,351,"eigene Maßnahmen zum","Klimaschutz","tatsächlich zu ergreifen","klimaschutz*"
"1630","fff_de_00170.txt",453,453,"Weder das aktuelle","Klimaschutzgesetz",", noch der","klimaschutz*"
"1631","fff_de_00170.txt",463,463,"mit dem Pariser","Klimaschutzabkommen","kompatibel [ 4","klimaschutz*"
"1632","fff_de_00170.txt",529,529,"entsprechen . Die","Klimaschutzziele","waren nicht mit","klimaschutz*"
"1633","fff_de_00170.txt",603,603,"ist kein gerechter","Klimaschutz",". [ 6","klimaschutz*"
"1634","fff_de_00170.txt",697,697,"nicht-Erreichen des Pariser","Klimaschutzabkommens","mit sich bringen","klimaschutz*"
"1635","fff_de_00170.txt",749,749,"wirtschaftlichen Aspekt von","Klimaschutzmaßnahmen","diskutiert wird .","klimaschutz*"
"1636","fff_de_00170.txt",941,941,"die Kosten notwendiger","Klimaschutzpolitik","bei Weitem .","klimaschutz*"
"1637","fff_de_00170.txt",968,968,"4 . Aber","Klimaschutz","funktioniert nicht für","klimaschutz*"
"1638","fff_de_00170.txt",985,985,"Bezug auf die","Klimaschutzmaßnahmen","gibt , ist","klimaschutz*"
"1639","fff_de_00170.txt",1097,1097,"ersetzt werden .","Klimaschutz","auf dem Land","klimaschutz*"
"1640","fff_de_00170.txt",1216,1216,"viel wenig an","Klimaschutzauflagen","geknüpft . Lufthansa","klimaschutz*"
"1641","fff_de_00170.txt",1489,1489,"Technologien für echten","Klimaschutz","! Ja in","klimaschutz*"
"1642","fff_de_00170.txt",1568,1568,"einiges für den","Klimaschutz","tun ! Warten","klimaschutz*"
"1643","fff_de_00170.txt",1660,1660,"keine Ökodiktatur !","Klimaschutz","ist natürlich demokratisch","klimaschutz*"
"1644","fff_de_00170.txt",1679,1679,"die will mehrheitlich","Klimaschutz",") , sondern","klimaschutz*"
"1645","fff_de_00170.txt",1738,1738,"SocialMedia teilen :","Klimaschutz","ist demokratisch umsetzbar","klimaschutz*"
"1646","fff_de_00170.txt",1806,1806,"informiert , dass","Klimaschutz","inzwischen durchaus gesellschaftlicher","klimaschutz*"
"1647","fff_de_00170.txt",1818,1818,"] Außerdem kann","Klimaschutz","natürlich für alle","klimaschutz*"
"1648","fff_de_00170.txt",1849,1849,"versucht hat ,","Klimaschutzmaßnahmen","auf Rücken der","klimaschutz*"
"1649","fff_de_00170.txt",1871,1871,"SocialMedia teilen :","Klimaschutz","hat gesellschaftliche Mehrheiten","klimaschutz*"
"1650","fff_de_00087.txt",374,374,"ihre Versprechen zum","Klimaschutz","einhalten . Dazu","klimaschutz*"
"1651","ikem_01274.txt",171,171,"Das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1652","ikem_00029.txt",25,25,"effizienterer Motoren zum","Klimaschutz","beitragen . Der","klimaschutz*"
"1653","ikem_00029.txt",46,46,"dass Diesel-Pkw zum","Klimaschutz","im Straßenverkehr beitragen","klimaschutz*"
"1654","fff_de_00214.txt",153,153,"rein ! 🚅","Klimaschutz","darf nicht auf","klimaschutz*"
"1655","fff_de_00214.txt",575,575,"Zeichen für mehr","Klimaschutz.In","190 Ländern wurde","klimaschutz*"
"1656","fff_de_00214.txt",604,604,"Zeichen für mehr","Klimaschutz","zu setzen .","klimaschutz*"
"1657","fff_de_00026.txt",266,266,", also sozialverträglichen","Klimaschutz",", und sie","klimaschutz*"
"1658","kr_00083.txt",200,200,"zu wenig für","Klimaschutz",". Unterstützung erhalten","klimaschutz*"
"1659","kr_00083.txt",333,333,"Folge 32 Neues","Klimaschutzgesetz",", CDU /","klimaschutz*"
"1660","kr_00083.txt",375,375,"die Reform des","Klimaschutzgesetzes",", die Klimaschutz-Pläne","klimaschutz*"
"1661","kr_00083.txt",378,378,"Klimaschutzgesetzes , die","Klimaschutz-Pläne","der Union -","klimaschutz*"
"1662","kr_00083.txt",502,502,"Bundestag beschließt neues","Klimaschutzgesetz","Die Abgeordneten diskutierten","klimaschutz*"
"1663","kr_00083.txt",525,525,"Kommentar Nach Merkel","Klimaschutz","2.0 Endzeit-Stimmung in","klimaschutz*"
"1664","kr_00083.txt",541,541,", dass beim","Klimaschutz","die Zeit drängt","klimaschutz*"
"1665","ikem_00411.txt",103,103,"Jahrhunderts . Nachhaltiger","Klimaschutz","muss so viele","klimaschutz*"
"1666","ikem_00411.txt",163,163,"deutsche Energie- und","Klimaschutzdebatte",". Es ist","klimaschutz*"
"1667","ikem_00411.txt",197,197,"gilt für das","Klimaschutzgesetz",", das Union","klimaschutz*"
"1668","ikem_00411.txt",239,239,"westlichen Industrienationen gegenüber","Klimaschutzmaßnahmen",". Mit Blick","klimaschutz*"
"1669","ikem_00411.txt",248,248,"Akzeptanz für den","Klimaschutz","müssen alle beteiligten","klimaschutz*"
"1670","ikem_00411.txt",286,286,"Rahmen schaffen erfolgreichen","Klimaschutz",". Auf Grundlage","klimaschutz*"
"1671","ikem_00411.txt",428,428,"Das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1672","ikem_00411.txt",456,456,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1673","ikem_00411.txt",475,475,"Wir sind Deutschlands","Klimaschutzinstitut","und forschen zu","klimaschutz*"
"1674","ikem_00411.txt",507,507,"den Wechselwirkungen zwischen","Klimaschutz",", Recht ,","klimaschutz*"
"1675","ikem_00411.txt",520,520,"für Energie- und","Klimaschutzprojekte",". Wir sind","klimaschutz*"
"1676","ikem_00411.txt",707,707,"der Energie- und","Klimaschutzpolitik","erfordern umfangreiche Investitionen","klimaschutz*"
"1677","ikem_00411.txt",736,736,"von Energieeffizienz und","Klimaschutz","erzielt werden kann","klimaschutz*"
"1678","ikem_00411.txt",971,971,"Veranstaltungen für den","Klimaschutz",". Hier finden","klimaschutz*"
"1679","ikem_00411.txt",2938,2938,"entstanden Förderprogramme für","Klimaschutzmaßnahmen","auf kommunaler Ebene","klimaschutz*"
"1680","ikem_00411.txt",2977,2977,"eine Novelle des","Landes-Klimaschutzgesetzes","geplant . Die","klimaschutz*"
"1681","ikem_00411.txt",3139,3139,"sektorenübergreifend zu den","Klimaschutzzielen","beitragen . Insgesamt","klimaschutz*"
"1682","ikem_00411.txt",3151,3151,"zur Erreichung der","Klimaschutzziele","die verschiedenen Sektoren","klimaschutz*"
"1683","ikem_00411.txt",3442,3442,"Erreichung des nationalen","Klimaschutzziels","2020 geleistet werden","klimaschutz*"
"1684","ikem_00411.txt",4173,4173,"des Instituts für","Klimaschutz",", Energie und","klimaschutz*"
"1685","ikem_00411.txt",4189,4189,"mit dem Schwerpunkt","Klimaschutz","zu gründen ?","klimaschutz*"
"1686","ikem_00411.txt",4772,4772,"ganze Spektrum des","Klimaschutzes","Von Windkraft bis","klimaschutz*"
"1687","ikem_00411.txt",4781,4781,"Mecklenburg-Vorpommern ist beim","Klimaschutz","breit aufgestellt .","klimaschutz*"
"1688","ikem_00411.txt",5430,5430,"das Spannungsverhältnis zwischen","Klimaschutz","und landwirtschaftlicher Flächennutzung","klimaschutz*"
"1689","ikem_00411.txt",5644,5644,"der Energie- und","Klimaschutzpolitik","erfordern umfangreiche Investitionen","klimaschutz*"
"1690","ikem_00411.txt",5679,5679,"von Energieeffizienz und","Klimaschutz","erzielt werden kann","klimaschutz*"
"1691","ikem_00411.txt",5690,5690,"Kohle für den","Klimaschutz","? Die Europäische","klimaschutz*"
"1692","ikem_00411.txt",5729,5729,"Geld für den","Klimaschutz","kommt , untersucht","klimaschutz*"
"1693","ikem_00411.txt",5825,5825,". Wenn wir","Klimaschutz","ernst meinen ,","klimaschutz*"
"1694","ikem_00411.txt",6097,6097,"So machen wir","Klimaschutz","finanzierbar "" ,","klimaschutz*"
"1695","ikem_00411.txt",6180,6180,"Ideenwettbewerbs der Europäischen","Klimaschutzinitiative","( EUKI )","klimaschutz*"
"1696","ikem_00411.txt",6240,6240,"an der Internationalen","Klimaschutzinitiative","( IKI )","klimaschutz*"
"1697","ikem_00411.txt",6271,6271,"zur Mobilisierung von","klimaschutzrelevanten","Investitionen am besten","klimaschutz*"
"1698","ikem_00411.txt",8822,8822,"erhebliche Vorteile beim","Klimaschutz","und den Kosten","klimaschutz*"
"1699","ikem_00411.txt",10018,10018,"Einsatz für den","Klimaschutz",". Dein Team","klimaschutz*"
"1700","ikem_00411.txt",11382,11382,"„ Umwelt- und","Klimaschutz",""" ausgezeichnet und","klimaschutz*"
"1701","ikem_00411.txt",11533,11533,"sowie für den","Klimaschutz",". Veranstaltungen Neben","klimaschutz*"
"1702","ikem_00411.txt",11594,11594,"Berliner Energie- und","Klimaschutzpolitik",". Ziel der","klimaschutz*"
"1703","ikem_00411.txt",11637,11637,"der Tagung .","Klimaschutz","und Energiewende benötigen","klimaschutz*"
"1704","ikem_00411.txt",11676,11676,"Berliner Energie- und","Klimaschutzprogramm","2030 konkrete Haushaltsmittel","klimaschutz*"
"1705","ikem_00411.txt",11681,11681,"konkrete Haushaltsmittel für","Klimaschutzinvestitionen","verknüpft sind .","klimaschutz*"
"1706","ikem_00411.txt",11693,11693,"gesamten Ausgaben nach","Klimaschutzkriterien","zu bewerten .","klimaschutz*"
"1707","ikem_00411.txt",11776,11776,"zur Erreichung der","Klimaschutzziele","klimaschädliche Subventionen abgebaut","klimaschutz*"
"1708","ikem_00411.txt",11904,11904,") , der","Klimaschutz","nach der Paris-Konferenz","klimaschutz*"
"1709","ikem_00411.txt",11963,11963,"der Energie- und","Klimaschutzpolitik","und vermittelt dieses","klimaschutz*"
"1710","ikem_00411.txt",12022,12022,"Bekenntnis für den","Klimaschutz","dar , jedoch","klimaschutz*"
"1711","ikem_00411.txt",12028,12028,"jedoch müssen die","Klimaschutzversprechen","nun in erfolgreiches","klimaschutz*"
"1712","ikem_00411.txt",12046,12046,"der Finanzierung von","Klimaschutzmaßnahmen",". Die Summer","klimaschutz*"
"1713","ikem_00411.txt",12212,12212,"des Instituts für","Klimaschutz",", Energie und","klimaschutz*"
"1714","ikem_00411.txt",12452,12452,"den Herausforderungen für","Klimaschutz","und Energiewende in","klimaschutz*"
"1715","ikem_00411.txt",12546,12546,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1716","ikem_00411.txt",12673,12673,"ganze Spektrum des","KlimaschutzesFoto","1 : CAMPFIRE-Konsortium.Foto","klimaschutz*"
"1717","ikem_00411.txt",12695,12695,"Kohle für den","Klimaschutz","? Foto 1","klimaschutz*"
"1718","kr_00060.txt",45,45,"Kipppunkt für unumkehrbaren","Klimaschutz",". Climate Ambition","klimaschutz*"
"1719","kr_00060.txt",66,66,"Corona-Zeiten zu mehr","Klimaschutz","bewegen ? Das","klimaschutz*"
"1720","kr_00060.txt",481,481,"nun auch der","Klimaschutz","so lange liegenbleibt","klimaschutz*"
"1721","ikem_00811.txt",39,39,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1722","ikem_00825.txt",3,3,"Energiewende- und","Klimaschutzgesetz","Schleswig-Holstein Durch das","klimaschutz*"
"1723","ikem_00825.txt",10,10,"neue Energiewende- und","Klimaschutzgesetz","( EWKG )","klimaschutz*"
"1724","ikem_00825.txt",21,21,"Grundlage für den","Klimaschutz","und eine Planungsgrundlage","klimaschutz*"
"1725","ikem_00825.txt",54,54,"ein Energiewende- und","Klimaschutzgesetz","( EWKG )","klimaschutz*"
"1726","ikem_00825.txt",69,69,"Dadurch solle der","Klimaschutz","in diesem Bundesland","klimaschutz*"
"1727","ikem_00825.txt",100,100,"der Energiewende und","Klimaschutzpolitik","fest . So","klimaschutz*"
"1728","ikem_00825.txt",323,323,"jährlichen Energiewende- und","Klimaschutzbericht","dokumentiert werden .","klimaschutz*"
"1729","ikem_00825.txt",447,447,"die Erstellung von","Klimaschutzkonzepten","durch die Möglichkeit","klimaschutz*"
"1730","ikem_00825.txt",597,597,"eine Vorbildfunktion bei","Klimaschutz-","und der Energieeffizienzmaßnahmen","klimaschutz*"
"1731","ikem_00835.txt",657,657,"des Instituts für","Klimaschutz","Ener- gie und","klimaschutz*"
"1732","ikem_00835.txt",879,879,"des Instituts für","Klimaschutz","Ener- gie und","klimaschutz*"
"1733","fff_de_00165.txt",1209,1209,"uns . Echte","Klimaschutzmaßnahmen","bedeuten , dass","klimaschutz*"
"1734","gerzero_00009.txt",56,56,"gut Business und","Klimaschutz","zusammenpassen . CHANGE","klimaschutz*"
"1735","gerzero_00009.txt",82,82,"GermanZero , die","Klimaschutzbewegung","und Unternehmen fordern","klimaschutz*"
"1736","ikem_00420.txt",60,60,"Erreichung der politischen","Klimaschutzziele","unentbehrlich . Weist","klimaschutz*"
"1737","ikem_00420.txt",237,237,"Erreichung der politischen","Klimaschutzziele","unentbehrlich . Weist","klimaschutz*"
"1738","ikem_00420.txt",393,393,"Erreichung der politischen","Klimaschutzziele","unentbehrlich . Weist","klimaschutz*"
"1739","ikem_00182.txt",601,601,"2019 aber das","Klimaschutzprogramm","2030 und dessen","klimaschutz*"
"1740","ikem_00182.txt",628,628,"erneuerbarer Energien .","Klimaschutzbemühungen","habe es auch","klimaschutz*"
"1741","ikem_00182.txt",770,770,"2019 aber das","Klimaschutzprogramm","2030 und dessen","klimaschutz*"
"1742","ikem_00182.txt",797,797,"erneuerbarer Energien .","Klimaschutzbemühungen","habe es auch","klimaschutz*"
"1743","ikem_00288.txt",6,6,"die IKEM-Jahrestagung „","Klimaschutz","nach der Paris-Konferenz","klimaschutz*"
"1744","ikem_00288.txt",19,19,"Zeichen der internationalen","Klimaschutzkonferenz","in Paris (","klimaschutz*"
"1745","ikem_00288.txt",43,43,", wie man","Klimaschutzmaßnahmen","regulatorisch einfangen und","klimaschutz*"
"1746","ikem_00288.txt",135,135,"internationalen Zertifizierung von","Klimaschutzmaßnahmen","vor , gefolgt","klimaschutz*"
"1747","ikem_00288.txt",175,175,"um auf die","Klimaschutzaktivitäten","und Vorteile der","klimaschutz*"
"1748","ikem_00288.txt",198,198,"stärkeren Beitrag zum","Klimaschutz","leisten kann .","klimaschutz*"
"1749","ikem_00288.txt",220,220,"Vorstellungen einer notwendigen","Klimaschutzpolitik","eingeordnet . Der","klimaschutz*"
"1750","ikem_01561.txt",4,4,"IKEM-Jahrestagung 2020 :","Klimaschutz","im Zusammenspiel von","klimaschutz*"
"1751","ikem_01561.txt",31,31,"dem Thema „","Klimaschutz","im Zusammenspiel von","klimaschutz*"
"1752","ikem_01561.txt",106,106,"und Politik im","Klimaschutz","- anlässlich des","klimaschutz*"
"1753","ikem_01561.txt",298,298,"„ Nur wenn","Klimaschutz","zum Geschäftsmodell des","klimaschutz*"
"1754","ikem_01218.txt",24,24,"Das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1755","ikem_01218.txt",69,69,"den Wechselwirkungen zwischen","Klimaschutz",", Recht ,","klimaschutz*"
"1756","ikem_01218.txt",104,104,", Fragen des","Klimaschutzes","sowie die Zukunftsfähigkeit","klimaschutz*"
"1757","ikem_01063.txt",27,27,"aus den Bereichen","Klimaschutz",", Energie und","klimaschutz*"
"1758","ikem_01063.txt",53,53,"kommenden Bundesregierung ein","Klimaschutzgesetz","zu verabschieden ,","klimaschutz*"
"1759","ikem_01063.txt",105,105,"autonome Fahrzeuge .","Klimaschutz","Zuletzt hatte die","klimaschutz*"
"1760","ikem_01063.txt",281,281,"Dies könnte im","Klimaschutzgesetzt","geregelt werden ,","klimaschutz*"
"1761","ikem_01063.txt",296,296,"die Einhaltung der","Klimaschutzziele","2030 sowie die","klimaschutz*"
"1762","ikem_01063.txt",341,341,"wie ambitioniert dieses","Klimaschutzgesetz","in der konkreten","klimaschutz*"
"1763","ikem_01063.txt",356,356,"IKEM-Entwurf für ein","Klimaschutzgesetz",". Energieeffizienz ist","klimaschutz*"
"1764","ikem_01063.txt",367,367,"Energiewende und des","Klimaschutzes",". Es ist","klimaschutz*"
"1765","ikem_01063.txt",621,621,"für die deutsche","Klimaschutzpolitik","und daher zu","klimaschutz*"
"1766","ikem_01063.txt",856,856,", um die","Klimaschutzziele","in den Sektoren","klimaschutz*"
"1767","fff_de_00181.txt",307,307,"die Neuauflage des","Klimaschutzgesetztes",", das heute","klimaschutz*"
"1768","fff_de_00181.txt",382,382,"Klage gegen das","Klimaschutzgesetz","der Bundesregierung angenommen","klimaschutz*"
"1769","ikem_00468.txt",2007,2007,"Auch in Sachen","Klimaschutz","bleibt er hinter","klimaschutz*"
"1770","ikem_00468.txt",2044,2044,"außerdem an unseren","Klimaschutzzielen","orientiert . }","klimaschutz*"
"1771","ikem_00468.txt",2121,2121,"Auch in Sachen","Klimaschutz","bleibt er hinter","klimaschutz*"
"1772","ikem_00468.txt",2158,2158,"außerdem an unseren","Klimaschutzzielen","orientiert . @online","klimaschutz*"
"1773","ikem_00468.txt",3656,3656,". @misc {","fürKlimaschutz2018e",", title =","klimaschutz*"
"1774","ikem_00468.txt",3680,3680,"{ Institut für","Klimaschutz",", Energie &","klimaschutz*"
"1775","ikem_00468.txt",4225,4225,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1776","ikem_00468.txt",4434,4434,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1777","ikem_00468.txt",4522,4522,". @proceedings {","fürKlimaschutz2017b",", title =","klimaschutz*"
"1778","ikem_00468.txt",4543,4543,"{ Institut für","Klimaschutz",", Energie &","klimaschutz*"
"1779","ikem_00468.txt",5037,5037,"mit Umwelt- und","Klimaschutz","eine besondere Rolle","klimaschutz*"
"1780","ikem_00468.txt",5283,5283,"mit Umwelt- und","Klimaschutz","eine besondere Rolle","klimaschutz*"
"1781","ikem_00468.txt",5753,5753,". @techreport {","fürKlimaschutz2016",", title =","klimaschutz*"
"1782","ikem_00468.txt",5771,5771,"{ Institut für","Klimaschutz",", Energie &","klimaschutz*"
"1783","fff_de_00061.txt",206,206,"Zeichen für besseren","Klimaschutz","gesetzt . Die","klimaschutz*"
"1784","fff_de_00061.txt",1460,1460,"und für den","Klimaschutz","geworden . Die","klimaschutz*"
"1785","fff_de_00061.txt",1616,1616,"nur der fehlende","Klimaschutz","bedroht unsere Zukunft","klimaschutz*"
"1786","fff_de_00061.txt",1641,1641,"entrichten möchte .","Klimaschutz","und Abrüstung ,","klimaschutz*"
"1787","fff_de_00061.txt",3383,3383,"Industrie versagen beim","Klimaschutz",", die Jugend","klimaschutz*"
"1788","fff_de_00061.txt",4020,4020,"Mein Vorschlag zum","Klimaschutz","! - helft","klimaschutz*"
"1789","fff_de_00061.txt",4227,4227,"will die starke","Klimaschutzbewegung","der Jugend aushebeln","klimaschutz*"
"1790","fff_de_00061.txt",4262,4262,"gestartet : „","Klimaschutz",""" Diesmal ist","klimaschutz*"
"1791","fff_de_00061.txt",4325,4325,""" , „","Klimaschutz",""" ) ,","klimaschutz*"
"1792","fff_de_00061.txt",4346,4346,". Beim Thema","Klimaschutz","heißt das :","klimaschutz*"
"1793","fff_de_00061.txt",4364,4364,"schneller , massiver","Klimaschutzmaßnahmen","für die Industrie","klimaschutz*"
"1794","fff_de_00061.txt",4430,4430,"dass sie unbedingt","Klimaschutz",", Energiewende ,","klimaschutz*"
"1795","fff_de_00061.txt",4604,4604,"Schritt der neuen","Antiklimaschutzkampagne",". In 12","klimaschutz*"
"1796","fff_de_00061.txt",4617,4617,", dass der","Klimaschutz","natürlich notwendig ist","klimaschutz*"
"1797","fff_de_00061.txt",4713,4713,"der Atomausstieg aus","Klimaschutzgründen","als verfehlt dargestellt","klimaschutz*"
"1798","fff_de_00061.txt",4752,4752,"nennenswerten Beitrag zum","Klimaschutz","zu leisten .","klimaschutz*"
"1799","fff_de_00061.txt",4780,4780,"und die verantwortungslose","Antiklimaschutzpolitik","von Minister Altmaier","klimaschutz*"
"1800","fff_de_00061.txt",4797,4797,"12 Fakten zum","Klimaschutz","auf der Internetseite","klimaschutz*"
"1801","fff_de_00061.txt",4812,4812,"einzuhämmern , wie","Klimaschutz","( aus Sicht","klimaschutz*"
"1802","fff_de_00061.txt",4855,4855,", weiter keinen","Klimaschutz","zu machen und","klimaschutz*"
"1803","fff_de_00061.txt",4934,4934,"Entwicklung der neuen","Antiklimaschutzkampagne","der INSM einschätzt","klimaschutz*"
"1804","fff_de_00061.txt",5134,5134,"Augenmaß "" beim","Klimaschutz","zum Schutz der","klimaschutz*"
"1805","fff_de_00061.txt",5149,5149,"der INSM-Agenda für","Klimaschutz","durch wirtschaftsnahe Professoren","klimaschutz*"
"1806","fff_de_00061.txt",5412,5412,"nächsten Jahrzehnts zum","Klimaschutz","aussehen kann .","klimaschutz*"
"1807","fff_de_00061.txt",5471,5471,"denen der von","Klimaschutzmaßnahmen","besonders betroffenen Industrien","klimaschutz*"
"1808","fff_de_00061.txt",5545,5545,"schnellen und wirksamen","Klimaschutz","muss als solche","klimaschutz*"
"1809","fff_de_00061.txt",5591,5591,"echten und schnellen","Klimaschutz","kämpfen und wissen","klimaschutz*"
"1810","fff_de_00061.txt",5637,5637,"für die wirklichen","Klimaschutzmaßnahmen","geben : 100","klimaschutz*"
"1811","fff_de_00061.txt",5703,5703,"geballten , geldschweren","Antiklimaschutzkampagnen","der fossilen /","klimaschutz*"
"1812","fff_de_00200.txt",1161,1161,"Fortschritte für den","Klimaschutz","brachte der Autogipfel","klimaschutz*"
"1813","fff_de_00025.txt",12,12,"weltweit für mehr","Klimaschutz",". Unsere wöchentlichen","klimaschutz*"
"1814","fff_de_00025.txt",74,74,"aus dem Pariser","Klimaschutzabkommen",". Unsere Forderungen","klimaschutz*"
"1815","fff_de_00009.txt",262,262,"weitreichenden Beitrag zum","Klimaschutz","zu leisten .","klimaschutz*"
"1816","fff_de_00009.txt",305,305,"politischen Willen zum","Klimaschutz","einreiht . Oder","klimaschutz*"
"1817","ikem_00695.txt",23,23,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1818","ikem_01301.txt",217,217,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1819","fff_de_00020.txt",283,283,"Fokus auf den","Klimaschutz","zu legen und","klimaschutz*"
"1820","ikem_00761.txt",4,4,"Best-Practice-Analyse der deutschen","Klimaschutzplanung","In einer vor","klimaschutz*"
"1821","ikem_00761.txt",29,29,"Rodi der deutschen","Klimaschutzplanung","und geht dabei","klimaschutz*"
"1822","ikem_00761.txt",40,40,"gegenüber einer parlamentarischen","Klimaschutzgesetzgebung","ein . Nach","klimaschutz*"
"1823","ikem_00761.txt",57,57,"auf einen „","Klimaschutzplan","2050 ″ geeinigt","klimaschutz*"
"1824","ikem_00761.txt",100,100,"ob die im","Klimaschutzplan","2050 festgesetzten Maßnahmen","klimaschutz*"
"1825","ikem_00761.txt",109,109,"um die ehrgeizigen","Klimaschutzziele","der Europäischen Union","klimaschutz*"
"1826","ikem_00761.txt",143,143,"Weg der parlamentarischen","Klimaschutzgesetzgebung","eingeschlagen werden sollte","klimaschutz*"
"1827","ikem_00761.txt",183,183,"Mehrwert "" ein","Klimaschutzgesetz","gegenüber einem Klimaschutzplan","klimaschutz*"
"1828","ikem_00761.txt",186,186,"Klimaschutzgesetz gegenüber einem","Klimaschutzplan","für eine effektive","klimaschutz*"
"1829","ikem_00761.txt",276,276,". Die deutsche","Klimaschutzplanung","im Lichte einer","klimaschutz*"
"1830","ikem_00761.txt",285,285,"practice Analyse von","Klimaschutzgesetzgebung","Buchkapitel mit eigenem","klimaschutz*"
"1831","ikem_01408.txt",174,174,". Nach den","Klimaschutzzielen","der Bundesregierung ebenso","klimaschutz*"
"1832","fff_de_00290.txt",45,45,"März für echten","Klimaschutz","und die Einhaltung","klimaschutz*"
"1833","gerzero_00019.txt",21,21,"helfen Sie echten","Klimaschutz","voranzutreiben . Danke","klimaschutz*"
"1834","kr_00052.txt",45,45,"die Zukunft von","Klimaschutz","und Energiewende in","klimaschutz*"
"1835","ikem_01460.txt",16,16,"zentrale Rolle beim","Klimaschutz","und der Anpassung","klimaschutz*"
"1836","ikem_01460.txt",37,37,"der Finanzierungsmöglichkeiten von","Klimaschutz-","und Anpassungsmaßnahmen in","klimaschutz*"
"1837","ikem_01460.txt",46,46,"weltweit . Globale","Klimaschutz-","und Anpassungsbemühungen müssen","klimaschutz*"
"1838","ikem_01279.txt",19,19,"dass Diesel-Pkw zum","Klimaschutz","im Straßenverkehr beitragen","klimaschutz*"
"1839","ikem_00594.txt",9,9,"am Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1840","ikem_00594.txt",520,520,"von Klimaanpassungs- und","Klimaschutzmaßnahmen","Forschungsbericht IKEM :","klimaschutz*"
"1841","ikem_00594.txt",567,567,"von Klimaanpassungs- und","Klimaschutzmaßnahmen","} , author","klimaschutz*"
"1842","fff_de_00224.txt",852,852,"verabschiedet Gesetz zum","Klimaschutz","Am vergangenen Freitag","klimaschutz*"
"1843","fff_de_00224.txt",862,862,"eine Reihe von","Klimaschutzgesetzen","beschlossen , die","klimaschutz*"
"1844","fff_de_00224.txt",884,884,"wesentlich Teile des","Klimaschutzpaketes",", die Co2","klimaschutz*"
"1845","fff_de_00224.txt",935,935,"Tag für den","Klimaschutz",""" , ein","klimaschutz*"
"1846","fff_de_00224.txt",948,948,"Regierung fahre den","Klimaschutz","durch schlecht gemachte","klimaschutz*"
"1847","fff_de_00224.txt",1383,1383,"Stelle hinter den","Klimaschutz",". Sie haben","klimaschutz*"
"1848","fff_de_00224.txt",3206,3206,"die für den","Klimaschutz","dringend gebraucht würden","klimaschutz*"
"1849","ikem_01359.txt",73,73,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1850","fff_de_00327.txt",33,33,"für einen besseren","Klimaschutz",". Auch für","klimaschutz*"
"1851","fff_de_00327.txt",102,102,"innen für den","Klimaschutz","berechtigt und wissenschaftlich","klimaschutz*"
"1852","fff_de_00327.txt",178,178,", öffentlich mehr","Klimaschutz","zu fordern .","klimaschutz*"
"1853","fff_de_00327.txt",384,384,"bereits heute am","Klimaschutz","beteiligen , andere","klimaschutz*"
"1854","fff_de_00327.txt",436,436,"muss endlich mehr","Klimaschutz","umsetzen "" .","klimaschutz*"
"1855","ikem_00905.txt",26,26,"verpflichtet . Diese","Klimaschutzziele","beinhalten eine Reduktion","klimaschutz*"
"1856","ikem_00905.txt",56,56,"immer mehr Bundesländer","Landesklimaschutzgesetze","erlassen , ist","klimaschutz*"
"1857","ikem_00905.txt",66,66,"nicht mit einem","Bundesklimaschutzgesetz","tätig geworden .","klimaschutz*"
"1858","ikem_00905.txt",95,95,", warum ein","Bundesklimaschutzgesetz","notwendig ist und","klimaschutz*"
